id,YEAR,STATEICP,STATEFIP,COUNTYICP,SEX,MARST,BIRTHYR,RACE,RACED,BPL,BPLD,NATIVITY,CITIZEN,EDUC,EDUCD,EMPSTAT,EMPSTATD,LABFORCE,OCC1950,INCTOT,INCWAGE,INCBUSFM,OCCSCORE,BPL_MOM,BPL_POP,BPL_MOM2,BPL_POP2,BPLD_MOM,BPLD_POP,BPLD_MOM2,BPLD_POP2,NATIVITY_MOM,NATIVITY_POP,NATIVITY_SP,NATIVITY_MOM2,NATIVITY_POP2,married,foreign,college,employed,female
6947,1950,67,49,70,1,6,1923,5,500,49,4900,0,0,0,1,1,10,2,643,9999999,NA,99999,15,501,NA,NA,NA,50100,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,1,0
5671,1950,61,4,190,1,6,1925,4,400,6,600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,6,500,NA,NA,600,50000,NA,NA,1,0,NA,NA,NA,0,0,0,0,0
9790,1950,98,11,10,1,6,1930,4,400,500,50000,5,0,6,60,1,13,2,595,0,0,0,11,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,1,0,1,0
3404,1950,72,41,510,1,1,1927,4,400,41,4100,0,0,0,1,1,10,2,290,9999999,NA,99999,42,500,500,NA,NA,50000,50000,NA,NA,0,0,0,NA,NA,1,0,0,1,0
6992,1950,3,25,170,1,6,1918,4,400,25,2500,0,0,0,1,1,10,2,754,9999999,NA,99999,16,NA,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,0,0,0,1,0
6607,1950,63,16,310,1,6,1932,5,500,16,1600,0,0,0,1,1,10,2,830,9999999,NA,99999,4,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
1516,1950,71,6,190,1,1,1920,4,400,500,50000,5,2,2,26,1,10,2,290,7350,0,7350,42,500,500,NA,NA,50000,50000,NA,NA,0,5,0,NA,NA,1,1,0,1,0
5829,1950,71,6,70,1,1,1929,4,400,500,50000,0,2,0,1,1,10,2,490,9999999,NA,99999,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
5739,1950,71,6,730,1,1,1896,4,400,500,50000,0,2,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1849,1950,72,41,70,1,1,1898,5,500,501,50100,0,3,0,1,2,21,2,564,9999999,NA,99999,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
2656,1950,71,6,370,1,1,1884,5,500,501,50100,0,3,0,1,3,32,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
6286,1950,67,49,350,1,1,1903,5,500,501,50100,5,3,6,60,1,12,2,690,3150,1091.5,0,23,501,501,NA,NA,50100,50100,NA,NA,5,0,0,NA,NA,1,1,0,1,0
7960,1950,71,6,750,1,2,1885,4,400,500,50000,0,3,0,1,1,10,2,979,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
7526,1950,71,6,810,1,3,1896,4,400,500,50000,0,2,0,1,1,10,2,720,9999999,NA,99999,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
6115,1950,71,6,370,1,1,1895,4,400,500,50000,5,3,2,26,1,12,2,290,2750,0,750,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
3735,1950,71,6,1070,1,1,1897,4,400,500,50000,0,2,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
2539,1950,71,6,750,1,2,1920,4,400,500,50000,0,1,0,1,2,21,2,773,9999999,NA,99999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
9078,1950,67,49,350,1,6,1932,5,500,49,4900,0,0,0,1,1,12,2,820,9999999,NA,99999,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
8766,1950,71,6,750,1,2,1894,4,400,500,50000,0,1,0,1,2,21,2,720,9999999,NA,99999,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
1014,1950,71,6,750,1,6,1933,4,400,6,600,4,0,1,14,1,10,2,979,0,0,0,0,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,0,0,1,0
6003,1950,71,6,370,1,1,1906,4,400,500,50000,5,2,1,17,1,10,2,290,1850,0,1850,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
7697,1950,71,6,10,1,6,1933,4,400,6,600,4,0,4,40,1,10,2,644,850,501.5,0,29,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
6306,1950,71,6,750,1,6,1910,4,400,500,50000,5,1,2,23,1,10,2,430,2550,1504.5,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
2243,1950,71,6,750,1,5,1897,4,400,500,50000,0,2,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
10864,1950,71,6,370,1,1,1914,4,400,6,600,2,0,8,80,1,10,2,970,1850,1091.5,0,20,6,NA,NA,NA,600,NA,NA,NA,0,NA,0,NA,NA,1,0,1,1,0
10361,1950,71,6,770,1,1,1896,5,500,501,50100,0,3,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
10283,1950,71,6,750,1,6,1932,4,400,6,600,2,0,6,60,3,34,1,999,0,0,0,0,15,500,NA,NA,1500,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4732,1950,71,6,10,1,1,1915,4,400,6,600,2,0,0,1,1,10,2,750,3150,1858.5,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
41,1950,73,53,330,1,1,1890,5,500,501,50100,0,3,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
7343,1950,71,6,190,1,6,1936,5,500,6,600,4,0,2,23,1,10,2,820,0,0,0,9,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
3964,1950,23,26,1630,1,6,1931,4,400,26,2600,0,0,0,1,1,10,2,643,9999999,NA,99999,15,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,1,0
5517,1950,71,6,750,1,6,1927,4,400,6,600,0,0,0,1,1,10,2,335,9999999,NA,99999,34,500,6,NA,NA,50000,600,NA,NA,0,2,NA,NA,NA,0,0,0,1,0
7390,1950,71,6,770,1,6,1909,4,400,500,50000,0,3,0,1,3,34,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
3036,1950,71,6,750,1,2,1892,4,400,500,50000,0,1,0,1,1,10,2,490,9999999,NA,99999,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
2692,1950,71,6,750,1,6,1932,4,400,6,600,4,0,5,50,3,34,1,999,0,0,0,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
922,1950,67,49,350,1,1,1878,5,500,501,50100,0,0,0,1,1,10,2,643,9999999,NA,99999,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,0
7517,1950,71,6,370,1,1,1896,4,400,500,50000,0,0,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,0
4535,1950,71,6,750,1,1,1905,4,400,6,600,0,0,0,1,1,10,2,979,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
9478,1950,71,6,750,1,1,1922,4,400,500,50000,5,1,0,1,1,10,2,490,2250,0,2250,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
5084,1950,14,42,1010,1,1,1898,4,400,500,50000,0,0,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
5476,1950,71,6,10,1,6,1937,4,400,6,600,0,0,0,1,3,34,0,999,9999999,NA,99999,0,6,6,NA,NA,600,600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
9134,1950,13,36,610,1,6,1937,4,400,36,3600,0,0,0,1,0,0,9,999,9999999,NA,99999,0,41,500,NA,NA,4100,50000,NA,NA,2,0,NA,NA,NA,0,0,0,0,0
9985,1950,71,6,830,1,1,1902,5,500,501,50100,5,3,3,30,1,10,2,979,3050,1799.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
5570,1950,13,36,610,1,2,1888,4,400,6,600,0,0,0,1,9,99,1,790,9999999,NA,99999,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
10132,1950,13,36,610,1,6,1900,4,400,500,50000,0,0,0,1,9,99,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
8684,1950,71,6,750,1,6,1922,4,400,6,600,0,0,0,1,1,10,2,979,9999999,NA,99999,0,6,500,NA,NA,600,50000,NA,NA,0,5,NA,NA,NA,0,0,0,1,0
10848,1950,71,6,10,1,1,1905,4,400,500,50000,0,3,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
5314,1950,71,6,750,1,1,1901,4,400,500,50000,0,2,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,0,0,1,0
2450,1950,62,8,890,1,1,1889,5,500,501,50100,0,3,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,0
4955,1950,71,6,750,1,2,1895,4,400,500,50000,0,0,0,1,2,21,2,754,9999999,NA,99999,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
7103,1950,71,6,750,1,2,1878,4,400,500,50000,0,3,0,1,3,32,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
9671,1950,98,11,10,1,6,1937,4,400,24,2400,0,0,0,1,0,0,9,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
175,1950,71,6,10,1,2,1922,4,400,500,50000,5,0,3,30,9,99,1,290,3550,0,3550,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
2709,1950,13,36,610,1,6,1934,4,400,36,3600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0
2363,1950,71,6,370,1,1,1921,4,400,500,50000,0,3,0,1,1,10,2,43,9999999,NA,99999,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
3132,1950,61,4,130,1,1,1911,4,400,500,50000,0,0,0,1,1,10,2,290,9999999,NA,99999,42,NA,500,NA,NA,NA,50000,NA,NA,NA,0,0,NA,NA,1,0,0,1,0
2736,1950,71,6,370,1,1,1899,4,400,500,50000,0,2,0,1,2,21,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
9118,1950,63,16,270,1,1,1885,5,500,501,50100,0,1,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
6215,1950,71,6,190,1,1,1871,5,500,501,50100,0,3,0,1,1,10,2,830,9999999,NA,99999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
7373,1950,71,6,10,1,1,1911,4,400,500,50000,5,2,10,100,1,10,2,100,8850,2979.5,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,1,1,0
7935,1950,21,17,310,1,6,1937,4,400,17,1700,0,0,0,1,0,0,9,999,9999999,NA,99999,0,6,41,NA,NA,600,4100,NA,NA,4,0,NA,NA,NA,0,0,0,0,0
1029,1950,71,6,10,1,1,1895,4,400,500,50000,0,0,0,1,1,10,2,7,9999999,NA,99999,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
220,1950,71,6,750,1,2,1875,4,400,6,600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
154,1950,71,6,750,1,1,1896,4,400,500,50000,5,2,6,60,1,10,2,290,6650,0,5050,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
10707,1950,71,6,1070,1,1,1876,5,500,501,50100,5,0,1,17,1,10,2,100,1050,0,1050,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
1133,1950,61,4,130,1,6,1940,4,400,4,400,0,0,0,1,0,0,9,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
1722,1950,71,6,130,1,6,1926,5,500,6,600,4,0,6,60,1,10,2,690,3250,1917.5,0,23,15,15,NA,NA,1500,1500,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
1225,1950,71,6,750,1,1,1890,4,400,500,50000,5,3,0,2,1,10,2,123,3650,1091.5,1850,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
5187,1950,71,6,750,1,6,1908,4,400,500,50000,0,3,0,1,1,10,2,979,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
2518,1950,71,6,750,1,6,1907,4,400,500,50000,0,3,0,1,1,10,2,754,9999999,NA,99999,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1468,1950,71,6,10,1,6,1928,5,500,6,600,4,0,6,60,1,10,2,979,3150,1858.5,0,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
9250,1950,71,6,750,1,1,1917,4,400,6,600,4,0,11,110,1,10,2,73,5050,2979.5,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,1,0
7854,1950,71,6,970,1,6,1936,5,500,6,600,4,0,2,25,1,10,2,830,6050,3569.5,0,4,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
852,1950,71,6,610,1,6,1936,5,500,6,600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,6,15,NA,NA,600,1500,NA,NA,4,0,NA,NA,NA,0,0,0,0,0
3475,1950,3,25,130,1,6,1938,4,400,25,2500,2,0,2,23,0,0,9,999,9999999,NA,99999,0,25,500,NA,NA,2500,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
2198,1950,71,6,750,1,2,1897,4,400,500,50000,5,3,1,14,3,34,1,979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1070,1950,44,13,2450,1,6,1937,4,400,13,1300,0,0,0,1,0,0,9,999,9999999,NA,99999,0,500,NA,NA,NA,50000,NA,NA,NA,5,NA,NA,NA,NA,0,0,0,0,0
7961,1950,5,44,70,1,1,1894,4,400,6,600,0,0,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1139,1950,71,6,670,1,6,1923,4,400,500,50000,0,2,0,1,1,10,2,790,9999999,NA,99999,11,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
10794,1950,71,6,190,1,1,1887,5,500,501,50100,5,0,2,23,1,10,2,100,1550,0,1550,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
3788,1950,37,46,190,1,1,1883,5,500,501,50100,0,3,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
7504,1950,73,53,330,1,1,1885,5,500,501,50100,0,0,0,1,1,10,2,820,9999999,NA,99999,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1530,1950,13,36,610,1,2,1911,4,400,500,50000,0,3,0,1,1,10,2,784,9999999,NA,99999,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
7133,1950,13,36,610,1,6,1934,4,400,36,3600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,500,36,NA,NA,50000,3600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
9916,1950,71,6,750,1,1,1906,4,400,515,51500,5,2,3,30,1,10,2,754,5550,3274.5,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
9430,1950,71,6,370,1,1,1923,4,400,500,50000,5,2,4,40,1,10,2,490,2050,1209.5,0,24,NA,500,NA,NA,NA,50000,NA,NA,NA,0,0,NA,NA,1,1,0,1,0
3866,1950,67,49,490,1,1,1907,5,500,6,600,4,0,1,16,1,10,2,100,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
2914,1950,73,53,330,1,1,1898,4,400,150,15000,5,2,2,25,1,10,2,290,5050,2979.5,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
10863,1950,71,6,750,1,2,1882,4,400,6,600,4,0,1,14,3,32,1,999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
4012,1950,71,6,370,1,1,1870,4,400,500,50000,0,3,0,1,3,34,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
3446,1950,73,53,270,1,2,1901,4,400,500,50000,0,2,0,1,1,10,2,390,9999999,NA,99999,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
2311,1950,71,6,750,1,6,1911,4,400,500,50000,0,3,0,1,2,21,2,979,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
1687,1950,71,6,370,1,6,1933,5,500,6,600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
7382,1950,71,6,750,1,2,1903,4,400,500,50000,0,3,0,1,1,10,2,979,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
3041,1950,71,6,610,1,6,1932,5,500,6,600,0,0,0,1,1,10,2,999,9999999,NA,99999,0,6,6,NA,NA,600,600,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
10344,1950,71,6,190,1,6,1930,4,400,6,600,4,0,6,60,1,10,2,690,1950,0,1950,23,NA,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,0,0,0,1,0
9471,1950,71,6,670,1,1,1912,4,400,500,50000,0,2,0,1,1,10,2,610,9999999,NA,99999,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
3171,1950,61,4,130,1,6,1920,4,400,500,50000,0,2,0,1,1,10,2,490,9999999,NA,99999,24,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
3162,1950,71,6,750,1,6,1935,4,400,6,600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,6,500,NA,NA,600,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
4232,1950,71,6,530,1,1,1908,4,400,500,50000,0,3,0,1,1,10,2,644,9999999,NA,99999,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1912,1950,13,36,590,1,6,1931,4,400,17,1700,4,0,7,70,3,34,1,999,1650,0,850,0,25,500,NA,NA,2500,50000,NA,NA,0,0,NA,NA,NA,0,0,1,0,0
5885,1950,71,6,370,1,1,1900,5,500,501,50100,0,3,0,1,1,10,2,75,9999999,NA,99999,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1285,1950,71,6,1070,1,6,1935,4,400,6,600,4,0,4,40,3,34,1,460,650,265.5,250,3,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0
168,1950,49,48,1790,1,1,1901,4,400,500,50000,5,2,2,23,1,10,2,290,2050,0,2050,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
1575,1950,71,6,370,1,6,1927,5,500,49,4900,4,0,6,60,1,10,2,930,2150,737.5,850,17,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
948,1950,67,49,50,1,1,1884,5,500,501,50100,0,0,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1157,1950,13,36,610,1,6,1911,4,400,500,50000,5,2,6,60,1,10,2,784,2350,737.5,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
988,1950,44,13,510,1,1,1915,4,400,500,50000,0,2,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
3120,1950,71,6,870,1,6,1906,4,400,500,50000,0,3,0,1,2,21,2,790,9999999,NA,99999,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2192,1950,13,36,610,1,1,1883,4,400,6,600,0,0,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
4244,1950,21,17,310,1,1,1890,4,400,41,4100,3,0,1,16,1,10,2,290,2550,0,1350,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
3298,1950,71,6,10,1,6,1927,4,400,6,600,2,0,9,90,3,34,1,999,650,0,0,0,6,500,NA,NA,600,50000,NA,NA,0,0,NA,NA,NA,0,0,1,0,0
6150,1950,71,6,370,1,1,1906,4,400,6,600,2,0,5,50,1,12,2,290,4550,0,4550,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
2789,1950,71,6,770,1,1,1896,5,500,501,50100,5,3,2,26,1,10,2,970,1050,619.5,0,20,501,NA,NA,NA,50100,NA,NA,NA,0,NA,0,NA,NA,1,1,0,1,0
3709,1950,14,42,1010,1,6,1938,4,400,36,3600,0,0,0,1,0,0,9,999,9999999,NA,99999,0,42,6,NA,NA,4200,600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
2125,1950,71,6,750,1,2,1897,4,400,500,50000,0,2,0,1,3,34,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
5655,1950,23,26,1630,1,1,1894,4,400,500,50000,0,2,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1326,1950,46,28,110,1,1,1915,4,400,500,50000,5,2,6,60,1,10,2,290,4950,0,3950,42,500,NA,NA,NA,50000,NA,NA,NA,0,NA,0,NA,NA,1,1,0,1,0
7303,1950,21,17,310,1,6,1925,5,500,8,800,0,0,0,1,1,10,2,690,9999999,NA,99999,23,NA,501,NA,NA,NA,50100,NA,NA,NA,0,NA,NA,NA,0,0,0,1,0
3754,1950,71,6,190,1,6,1919,4,400,500,50000,0,0,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
6335,1950,71,6,370,1,1,1896,5,500,6,600,0,0,0,1,2,21,2,490,9999999,NA,99999,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
6514,1950,13,36,1030,1,6,1905,4,400,500,50000,0,0,0,1,3,32,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
1610,1950,71,6,370,1,1,1905,4,400,500,50000,0,3,0,1,1,10,2,29,9999999,NA,99999,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
8635,1950,71,6,370,1,5,1883,5,500,501,50100,5,3,6,60,1,10,2,930,10000,1740.5,1250,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
3779,1950,13,36,610,1,6,1931,4,400,25,2500,0,0,0,1,9,99,1,979,9999999,NA,99999,0,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0
9560,1950,71,6,750,1,5,1888,4,400,6,600,4,0,1,16,2,21,2,754,0,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
5318,1950,71,6,190,1,1,1886,5,500,501,50100,0,3,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
3891,1950,71,6,370,1,1,1889,4,400,500,50000,5,0,0,2,1,10,2,100,2650,0,1850,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
726,1950,71,6,750,1,6,1938,4,400,6,600,0,0,0,1,0,0,9,999,9999999,NA,99999,0,6,500,NA,NA,600,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
10628,1950,71,6,770,1,1,1878,5,500,501,50100,0,3,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,0
61,1950,71,6,750,1,1,1896,4,400,500,50000,0,3,0,1,1,10,2,979,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,0,0,1,0
9090,1950,13,36,610,1,2,1887,4,400,500,50000,0,3,0,1,1,10,2,643,9999999,NA,99999,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
5054,1950,71,6,730,1,6,1924,5,500,6,600,4,0,6,60,1,10,2,100,4450,0,4450,14,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
10505,1950,71,6,10,1,1,1891,5,500,501,50100,5,3,2,25,1,10,2,930,2050,1209.5,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
