STATEFIP_1940,COUNTYICP_1940,ENUMDIST,CITY_1940,SEX_1940,MARST_1940,BIRTHYR_1940,RACE_1940,LABFORCE_1940,INCWAGE_1940,OCC1950_1940,EDUC_1940,CITIZEN_1940,NATIVITY_1940,NATIVITY_MOM_1940,NATIVITY_POP_1940,step_1940,STATEFIP_1950,COUNTYICP_1950,CITY_1950,SEX_1950,MARST_1950,BIRTHYR_1950,RACE_1950,LABFORCE_1950,INCWAGE_1950,INCTOT,OCC1950_1950,EDUC_1950,CITIZEN_1950,NATIVITY_1950,NATIVITY_MOM_1950,NATIVITY_POP_1950,step_1950
6,370,6006890,3730,2,6,1940,5,0,999999,999,0,0,0,0,5,2,6,370,3730,2,6,1940,5,9,999999,9999999,999,0,0,0,0,0,2
6,370,6006900,3730,1,1,1884,5,2,0,75,11,3,0,NA,NA,2,6,370,3730,1,1,1885,5,2,999999,9999999,7,0,3,0,NA,NA,2
6,370,6006900,3730,2,1,1900,5,1,0,999,6,3,0,NA,NA,2,6,370,3730,2,1,1900,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6006900,3730,1,1,1879,5,2,0,290,6,3,0,NA,NA,2,6,370,3730,1,1,1879,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6006900,3730,2,1,1899,5,2,0,490,2,3,5,NA,NA,2,6,370,3730,2,1,1899,5,2,1250,1250,979,2,3,5,NA,NA,2
6,370,6006900,3730,1,1,1889,5,2,0,290,2,3,0,NA,NA,2,6,370,3730,1,1,1890,5,2,999999,9999999,930,0,3,0,NA,NA,2
6,370,6006900,3730,2,6,1927,5,0,999999,999,2,0,0,0,0,2,6,370,3730,2,6,1927,5,2,250,2750,350,6,0,4,0,0,2
6,370,6006900,3730,1,1,1897,5,2,0,9,6,3,0,NA,NA,2,6,590,190,1,1,1897,5,2,999999,9999999,979,0,2,0,NA,NA,2
6,370,6006900,3730,2,1,1908,5,1,0,999,4,3,0,NA,NA,2,6,590,190,2,1,1908,5,1,6450,6450,720,6,2,5,NA,NA,2
6,370,6006900,3730,2,1,1889,5,2,0,290,6,3,0,NA,NA,2,6,370,0,2,1,1889,5,2,999999,9999999,643,0,3,0,NA,NA,2
6,370,6006920,3730,1,1,1878,5,2,0,36,10,3,0,NA,NA,1,6,370,0,1,1,1880,5,1,999999,9999999,999,0,3,0,NA,NA,1
6,370,6006920,3730,2,1,1897,5,2,600,790,6,3,0,NA,NA,2,6,370,0,2,1,1896,5,1,0,0,999,6,3,5,NA,NA,2
6,370,6006920,3730,2,1,1909,5,1,0,999,6,3,0,NA,NA,2,6,370,3730,2,1,1907,5,2,999999,9999999,690,0,3,0,NA,NA,2
6,370,6006930,3730,1,1,1886,5,2,1080,770,6,3,0,NA,NA,2,6,370,3730,1,1,1887,5,2,999999,9999999,979,0,3,0,NA,NA,2
6,370,6006930,3730,2,1,1895,5,1,0,999,6,3,0,NA,NA,2,6,370,3730,2,1,1895,5,2,999999,9999999,770,0,3,0,NA,NA,2
6,370,6006930,3730,2,6,1928,5,0,999999,999,2,0,0,0,0,2,6,370,3730,2,6,1928,5,2,3150,3150,350,6,0,4,0,0,2
6,370,6006930,3730,1,1,1884,5,1,0,99,6,3,0,NA,NA,2,6,370,3730,1,1,1882,5,2,999999,9999999,930,0,3,0,NA,NA,2
6,370,6006930,3730,2,1,1900,5,1,0,999,6,3,0,NA,NA,2,6,370,3730,2,1,1901,5,1,0,2050,999,3,3,5,NA,NA,2
6,370,6006930,3730,1,1,1881,5,2,999998,740,2,3,0,NA,NA,2,6,370,3730,1,1,1882,5,2,999999,9999999,940,0,3,0,NA,NA,2
6,370,6006930,3730,2,1,1892,5,1,0,999,2,3,0,NA,NA,2,6,370,3730,2,1,1896,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6006950,3730,1,1,1892,5,2,1080,780,3,3,5,NA,NA,1,6,370,3730,1,1,1892,5,2,999999,9999999,342,0,3,0,NA,NA,1
6,370,6006950,3730,2,1,1898,5,1,0,999,3,3,0,NA,NA,2,6,370,3730,2,1,1893,5,1,0,0,999,0,3,5,NA,NA,2
6,370,6006950,3730,1,1,1896,5,2,1224,490,2,0,0,NA,NA,1,6,370,0,1,1,1895,5,2,999999,9999999,490,0,0,0,NA,NA,1
6,370,6006950,3730,2,1,1907,5,2,84,690,2,0,0,NA,NA,2,6,370,0,2,1,1907,5,1,999999,9999999,999,0,0,0,NA,NA,2
6,370,6006950,3730,2,6,1928,5,0,999999,999,2,0,0,0,0,2,6,370,0,2,6,1928,5,2,999999,9999999,979,0,0,0,0,0,2
6,370,6006950,3730,2,6,1930,5,0,999999,999,1,0,0,0,0,2,6,370,0,2,6,1930,5,2,1350,9999998,4,8,0,1,0,0,2
6,370,6006950,3730,2,6,1936,5,0,999999,999,0,0,0,0,0,2,6,370,0,2,6,1936,5,1,999999,9999999,999,0,0,0,0,0,2
6,370,6006950,3730,2,5,1902,5,1,0,999,4,3,0,NA,NA,2,6,370,3730,2,5,1902,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6006950,3730,1,1,1905,5,2,0,290,2,0,4,NA,NA,1,6,370,3730,1,1,1905,5,2,0,5050,564,2,0,4,NA,NA,1
6,370,6006950,3730,1,1,1906,5,2,0,290,2,0,0,NA,NA,1,6,370,3730,1,1,1906,5,2,999999,9999999,930,0,0,0,NA,NA,1
6,370,6006950,3730,2,1,1913,5,1,0,999,2,0,0,NA,NA,2,6,370,3730,2,1,1914,5,1,0,0,999,1,0,4,NA,NA,2
6,370,6006950,3730,1,6,1936,5,0,999999,999,0,0,0,0,0,2,6,370,3730,1,6,1936,5,1,999999,9999999,999,0,0,0,4,0,2
6,370,6006950,3730,1,1,1885,5,2,0,290,2,3,0,NA,NA,2,6,370,3730,1,1,1885,5,2,999999,9999999,490,0,3,0,0,NA,2
6,370,6006950,3730,2,1,1891,5,2,0,490,2,3,0,0,NA,2,6,370,3730,2,1,1891,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6006950,3730,1,6,1921,5,1,100,490,5,0,0,0,0,2,6,370,3730,1,6,1921,5,2,0,4850,290,1,0,4,0,0,2
6,370,6006950,3730,1,6,1925,5,1,28,632,2,0,0,0,NA,2,6,370,3730,1,6,1925,5,2,0,0,643,6,0,4,0,NA,2
6,370,6006950,3730,1,1,1900,5,2,0,290,6,3,0,NA,NA,2,6,370,0,1,1,1896,5,2,999999,9999999,200,0,3,0,NA,NA,2
6,370,6006950,3730,2,1,1904,5,2,0,490,6,0,0,NA,NA,2,6,370,0,2,1,1903,5,2,250,850,690,6,0,4,NA,NA,2
6,370,6006950,3730,1,1,1900,5,2,1560,290,6,3,0,NA,0,1,6,370,3730,1,1,1899,5,2,999999,9999999,490,0,3,0,NA,5,1
6,370,6006950,3730,2,1,1902,5,1,0,999,6,3,0,NA,NA,2,6,370,3730,2,1,1902,5,2,999999,9999999,93,0,3,0,NA,NA,2
6,370,6006950,3730,1,5,1875,5,1,0,999,2,3,0,NA,NA,2,6,370,3730,1,5,1875,5,1,0,0,999,2,3,5,NA,NA,2
6,370,6006950,3730,2,1,1913,5,1,0,999,6,0,0,0,0,2,6,370,3730,2,1,1914,5,1,0,0,999,6,0,4,NA,NA,2
6,370,6006950,3730,2,5,1881,5,1,0,999,2,3,0,NA,NA,2,6,370,3730,2,5,1882,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6006950,3730,1,2,1906,5,2,1144,683,6,3,0,0,NA,2,6,370,3730,1,2,1902,5,2,999999,9999999,100,0,3,0,0,NA,2
6,370,6006950,3730,1,1,1910,5,2,1040,490,6,0,0,0,0,1,6,370,3730,1,1,1910,5,2,3950,3950,490,0,0,4,NA,0,1
6,370,6006950,3730,2,1,1896,5,1,0,999,6,3,0,NA,NA,2,6,370,3730,2,5,1897,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6006950,3730,1,1,1896,5,2,960,632,4,3,0,NA,NA,2,6,370,3730,1,1,1897,5,2,2550,5050,930,6,3,5,NA,NA,2
6,370,6006950,3730,2,1,1899,5,1,0,999,3,3,0,NA,NA,2,6,370,3730,2,1,1901,5,1,999999,9999999,999,0,3,0,NA,NA,2
6,370,6006950,3730,2,1,1901,5,2,0,490,2,3,0,NA,NA,2,6,370,0,2,1,1901,5,1,999999,9999999,690,0,3,0,NA,NA,2
6,370,6006960,3730,1,1,1884,5,2,0,290,6,3,0,NA,NA,1,6,370,3730,1,1,1884,5,1,1650,1650,999,6,3,5,NA,NA,1
6,370,6006960,3730,2,1,1901,5,1,0,999,2,3,0,NA,NA,2,6,370,3730,2,1,1900,5,2,999999,9999999,690,0,3,0,NA,NA,2
